Address,Avg Price Range,Avg Price USD for histogram,Award Remark,Award text,Country,Cuisine,Currency,Guide Text,Loc,Name,Stars,URL,Avg Price,AvgPriceUSD,AvgPrice USD,Exchange to USD,Lat,Lng,Max Price,MaxPrice USD,Min Price,MinPrice USD
"via Stella 22, Modena, 41121, Italy",400+ USD,400,Extremely comfortable restaurant.,"Three MICHELIN Stars: Exceptional cuisine, worth a special journey!",Italy,Creative,EUR,"The cuisine at this restaurant is certainly top notch. The dishes are light and well balanced with a focus on adding innovative touches to traditional recipes without being overly nostalgic. The Osteria Francescana once again confirms its place among the best international restaurants, while chef Bottura remains a culinary talent acclaimed across the globe.","https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=44.6448524,10.9215200&language=en-US",Osteria Francescana,3,https://guide.michelin.com/en/emilia-romagna/modena/restaurant/osteria-francescana,360,403,403,1.12,44.6448524,10.92152,500,560,220,246
"728 route de Villerest, Ouches, 42155, France",300-400 USD,350,Extremely comfortable restaurant; one of our most delightful places.,"Three MICHELIN Stars: Exceptional cuisine, worth a special journey!",France,Creative,EUR,"The Troisgros family have left the centre of Roanne to set up shop in the countryside, in the lovely Ouches estate. As for the food, the famous hallmark of the house remains: Michel and César, his son, sublimate superb - quality ingredients in fine and adventurous dishes, with splashes of originality to which you can't remain indifferent.","https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=46.0103300,3.9923600&language=en-US",Troisgros - Le Bois sans Feuilles,3,https://guide.michelin.com/en/auvergne-rhone-alpes/ouches/restaurant/troisgros-le-bois-sans-feuilles,323,362,362,1.12,46.01033,3.99236,480,538,165,185
"One Fullerton, #02-02A, 1 Fullerton Road, Singapore",200-300 USD,225,Comfortable restaurant,"Two MICHELIN Stars: Excellent cooking, worth a detour!",Singapore,Sushi,SGD,"The chef here is from Hokkaido and serves only the finest fish flown in from Japan four times a week with sushi rice dressed in a secret blend of vinegars. The omakase menu emphasizes freshness and umami over aging, with kinmedai, sayori and kasugodai standing out in particular. Dinner runs in two sessions starting at 18:00 and 20:00. With only eight counter seats and a private room that seats six, reservations are mandatory.","https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=1.2863698,103.8540000&language=en-US",Shoukouwa,2,https://guide.michelin.com/en/singapore-region/singapore/restaurant/shoukouwa,330,238,238,0.72,1.2863698,103.854,480,346,180,130
"11 quai de Conti, Paris, 75006, France",400+ USD,400,Extremely comfortable restaurant; one of our most delightful places.,"Three MICHELIN Stars: Exceptional cuisine, worth a special journey!",France,Creative,EUR,"Guy Savoy, act II, in the Hôtel de la Monnaie, on the bank of the Seine. The setting is sumptuous – six rooms adorned with contemporary works lent by François Pinault –, and the host, true to himself: sincere and passionate, inventive without excess, unfailing generosity. Irresistible!","https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=48.8566900,2.3393097&language=en-US",Guy Savoy,3,https://guide.michelin.com/en/ile-de-france/paris/restaurant/guy-savoy,364,408,408,1.12,48.85669,2.3393097,478,535,250,280
"Rua Joaquim Antunes 210, São Paulo, 05415-000, Brazil",0-100 USD,50,Comfortable restaurant,"One MICHELIN Star: High quality cooking, worth a stop!",Brazil,Creative,BRL,"This restaurant demonstrates a true passion for good cooking. The contemporary decor comes as a pleasant surprise, with its off-white tones and the use of different building materials, which combine to provide a creative space perfect for an enjoyable dining experience. Allow your senses to run free as you savour modern dishes with superb textures and clearly defined flavours, which are created using the finest Brazilian ingredients.","https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=-23.5662100,-46.6797400&language=en-US",Maní,1,https://guide.michelin.com/en/sao-paulo-region/sao-paulo/restaurant/mani,297,56,56,0.19,-23.56621,-46.67974,470,89,124,24
"8 avenue Dutuit, Paris, 75008, France",300-400 USD,350,Luxurious restaurant; one of our most delightful places.,"Three MICHELIN Stars: Exceptional cuisine, worth a special journey!",France,Modern cuisine,EUR,"This Parisian institution – in an elegant pavilion in the Champs - Élysées gardens – has been taken over by Yannick Alléno, who has set about writing a new chapter in its story. The chef creates a tour de force, immediately stamping his hallmark. He masterfully puts a new spin on haute cuisine, magnifying, for example, jus and sauces through clever extractions.","https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=48.8660600,2.3159797&language=en-US",Alléno Paris au Pavillon Ledoyen,3,https://guide.michelin.com/en/ile-de-france/paris/restaurant/alleno-paris-au-pavillon-ledoyen,330,370,370,1.12,48.86606,2.3159797,450,504,210,235
"Gerberstraße 15, Leipzig, 04105, Germany",300-400 USD,300,Very comfortable restaurant; one of our most delightful places.,"Two MICHELIN Stars: Excellent cooking, worth a detour!",Germany,Creative,EUR,"He has his own personal style and it makes him one of the most creative chefs in German gastronomy. Peter Maria Schnurr’s brand of cooking is referred to as ‘cuisine passion légère’. The composition of the dishes could hardly be more harmonious, and his presentation is a real feast for the eyes. The setting is equally impressive as Falco boasts an elegant interior with clean lines and an unbeatable view from 96m above the ground. In the spring you can even watch the restaurant’s very own pair of nesting kestrels from the lounge via a live webcam.","https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=51.3463665,12.3754206&language=en-US",Falco,2,https://guide.michelin.com/en/sachsen/leipzig/restaurant/falco,275,308,308,1.12,51.3463665,12.3754206,450,504,99,111
"Rua Custódio Serrão 62, Rio de Janeiro, 22470-230, Brazil",0-100 USD,50,Very comfortable restaurant,"One MICHELIN Star: High quality cooking, worth a stop!",Brazil,French,BRL,"The choice of name for this restaurant is appropriate, as eating here is an almost godly experience! Thomas Troisgros, who took over the restaurant from his father, French-born Claude, has maintained the philosophy of using the best Brazilian produce in innovative French cuisine. He offers a variety of menus, from which guests can choose single dishes in an à la carte fashion. Make sure you finish with a great classic: the Crêpe Passion, which has been a fixture here since 1982!","https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=-22.9610900,-43.2065800&language=en-US",Olympe,1,https://guide.michelin.com/en/rio-de-janeiro-region/rio-de-janeiro/restaurant/olympe,313,59,59,0.19,-22.96109,-43.20658,450,86,175,33
"The Shoppes at Marina Bay Sands, Level 2 Dining, L2-01, 10 Bayfront Avenue, Singapore",200-300 USD,225,Very comfortable restaurant; one of our most delightful places.,"Two MICHELIN Stars: Excellent cooking, worth a detour!",Singapore,Japanese contemporary,SGD,"Gather up all your winnings at the casino - for you will need them - and head to this sophisticated Japanese restaurant from Tetsuya Wakuda, known for his eponymous place in Sydney. A tasting menu is offered and there is no doubting the exceptional quality of ingredients, in dishes like Botan shrimps with sea urchin, and Japanese Ohmi Wagyu beef. The restaurant is undergoing an extensive renovation since June 2019. Check from their official website for the re-open schedule.","https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=1.2831750,103.8598000&language=en-US",Waku Ghin,2,https://guide.michelin.com/en/singapore-region/singapore/restaurant/waku-ghin,315,227,227,0.72,1.283175,103.8598,450,324,180,130
"461 Fifth Ave., New York, 10017, United States",200-300 USD,250,Very comfortable restaurant,"One MICHELIN Star: High quality cooking, worth a stop!",United States,Japanese,USD,"Even in Tokyo’s smart Ginza district, sushiyas tend to be low-key, discreet little places but there’s no such modesty here in midtown. In fact, the city’s branch of this international chain has gone full-on Fifth Avenue, where even the ceiling is of cathedral-like proportions. The 16-seater cypress counter is the focus of the room. Here, particularly at lunch, you’ll find several solitary Japanophiles satisfying their cravings by ordering ten or more pieces of nigiri before scurrying back to their offices. Some of the chefs are more enthusiastic than others when it comes to engaging with the diners seated opposite them, but all work with the same practiced, fluid movements. At dinner, the omakase is a more significant affair—reflected in the prices—where the chefs demonstrate their mastery over a number of different seasonal fish. The koshihikari rice is yuki-tsubaki from the Niigata Prefecture and is seasoned with red vinegar, which makes it quite dark in color. Each piece is simply brushed with nikiri and occasionally some grated yuzu, but on the whole this is about enjoying natural flavors. The impressive selection of nihonshu, presented on an iPad, includes many small producers.","https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=40.7523960,-73.9815750&language=en-US",Sushi Ginza Onodera,1,https://guide.michelin.com/en/new-york-state/new-york/restaurant/sushi-ginza-onodera,273,273,273,1,40.752396,-73.981575,445,445,100,100
"Riemegemstraat 1, Kruishoutem, 9770, Belgium",300-400 USD,350,Extremely comfortable restaurant; one of our most delightful places.,"Three MICHELIN Stars: Exceptional cuisine, worth a special journey!",Belgium,Creative,EUR,"Hof van Cleve is an experience in a class of its own. Luxurious down to the tiniest detail, Peter Goossens has no equal for tempting our senses, as he precisely assembles top - class produce. Each mouthful is exquisite, such is the skill and flair of this culinary artist. A top - notch restaurant!","https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=50.9035533,3.5107628&language=en-US",Hof van Cleve,3,https://guide.michelin.com/en/oost-vlaanderen/kruishoutem/restaurant/hof-van-cleve,320,358,358,1.12,50.9035533,3.5107628,445,498,195,218
"Av. General San Martin 889, Rio de Janeiro, 22441-015, Brazil",0-100 USD,50,Comfortable restaurant,"Two MICHELIN Stars: Excellent cooking, worth a detour!",Brazil,Creative,BRL,"If you're looking for an authentic gastronomic experience, then this is the place to be. The perfect partnership is formed between the chef, Felipe Bronze, and the sommelier - his wife, Cecilia Aldaz - and they will transform your visit into an event that will linger long in the memory. The modern, intimate space is embellished with designer details, while the contemporary Brazilian cuisine showcases fine textures and delicate flavours - it is presented as small portions or snacks.","https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=-22.9860100,-43.2247100&language=en-US",Oro,2,https://guide.michelin.com/en/rio-de-janeiro-region/rio-de-janeiro/restaurant/oro,385,73,73,0.19,-22.98601,-43.22471,435,83,335,64
"Marriott Tang Plaza Hotel, #01-04, 320 Orchard Road, Singapore",100-200 USD,175,Simple restaurant; one of our most delightful places.,"One MICHELIN Star: High quality cooking, worth a stop!",Singapore,Sushi,SGD,"The silky smooth and tactile counter was fashioned from a 300-year-old cypress and the wooden ornaments on the wall were handmade by a famous carpenter in Nara. Traditional Edomae sushi is made with seasonal seafood and vegetables from Japan. Only the best rice, marinated with red or white vinegar, makes it to the counter. Even the sauces are shipped from their flagship store in Japan to maintain consistency. The omakase menu is recommended.","https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=1.3051050,103.8324000&language=en-US",Sushi Ichi,1,https://guide.michelin.com/en/singapore-region/singapore/restaurant/sushi-ichi,265,191,191,0.72,1.305105,103.8324,430,310,100,72
"6 rue Balzac, Paris, 75008, France",200-300 USD,275,Extremely comfortable restaurant; one of our most delightful places.,"Three MICHELIN Stars: Exceptional cuisine, worth a special journey!",France,Creative,EUR,The restaurant’s chic and restrained contemporary decor is in complete contrast to the renowned inventiveness of this famous chef.,"https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=48.8732200,2.3004300&language=en-US",Pierre Gagnaire,3,https://guide.michelin.com/en/ile-de-france/paris/restaurant/pierre-gagnaire6112,259,290,290,1.12,48.87322,2.30043,420,470,98,110
"84 rue de Varenne, Paris, 75007, France",300-400 USD,325,Very comfortable restaurant,"Three MICHELIN Stars: Exceptional cuisine, worth a special journey!",France,Creative,EUR,"Precious woods and a Lalique crystal decor provide the backdrop for the dazzling, vegetable - inspired cuisine of this culinary genius. He creates his astonishing dishes from organic produce grown in his three vegetable gardens!","https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=48.8557310,2.3169648&language=en-US",Arpège,3,https://guide.michelin.com/en/ile-de-france/paris/restaurant/arpege,298,334,334,1.12,48.855731,2.3169648,420,470,175,196
"Av. Atlântica 1702, Rio de Janeiro, 22021-001, Brazil",0-100 USD,50,Very comfortable restaurant; one of our most delightful places.,"One MICHELIN Star: High quality cooking, worth a stop!",Brazil,Italian,BRL,"Located inside the ""Copa"", the city's, and perhaps Brazil's, most legendary hotel. Here, under the baton of chef Nello Cassese, discover Italian-international cuisine showcasing contemporary techniques and presentation which uses authentic Italian products in combination with locally sourced ingredients. The splendid dining room overlooks the hotel's famous pool, but if you're looking for a unique experience, we recommend booking the ""chef's table"" seating six guests in the kitchen itself.","https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=-22.9675500,-43.1790100&language=en-US",Cipriani,1,https://guide.michelin.com/en/rio-de-janeiro-region/rio-de-janeiro/restaurant/cipriani,320,61,61,0.19,-22.96755,-43.17901,420,80,220,42
